"community","hub","hub score","authority","auth score"
"682","109162.0","0.34117695419302096","110113.0","0.05120916698692802"
"683","9509007.0","0.15984115126565773","9805185.0","0.15188754475158403"
"684","9507087.0","7.009281535188153","9401066.0","0.688599330161008"
"685","9906064.0","0.07492038311172922","9711200.0","0.080175085635821"
"686","112218.0","0.11655282594446899","110108.0","0.11553658733115298"
"687","9906064.0","0.09449502533823309","9711200.0","0.12675715036800825"
"688","9906064.0","0.10179252729552425","9711200.0","0.13767324871336722"
"689","9711200.0","0.09825909656401663","9906064.0","0.0748637071814092"
"690","9906087.0","0.2341477011927991","9906087.0","0.03806721219474568"
"691","9905111.0","0.2337776241888094","9905111.0","0.06455685305940019"
"692","9906087.0","0.0415151472799927","9906087.0","0.06796145745802566"
"693","9905111.0","0.48139917957827033","9906087.0","0.03355772057208953"
"694","9611050.0","0.0449677988964188","9611050.0","0.17297969630653248"
"695","9906087.0","0.04603225948465661","9906087.0","0.05801931376869309"
"696","109162.0","0.1949106998058392","109162.0","0.07944217251729481"
"697","12023.0","0.17890178745756474","9303005.0","0.2656473646078873"
"698","9512083.0","1.5050843607098454","9510158.0","0.37531696675770077"
"699","9301100.0","0.34324951677950555","9612112.0","0.14272792880352647"
"700","9905111.0","1.2552334644293173","9906087.0","0.035846007222717004"
"701","12023.0","0.3946781400390089","105135.0","0.14681376416933312"
"702","9905111.0","0.28134638943715945","9905111.0","0.03854106439923051"
"703","9503161.0","0.16013766426823894","9503161.0","0.12341786734591231"
"704","9807048.0","1.948816540400314","9805214.0","1.948816540400314"
"705","9712111.0","0.1939508036497706","9507010.0","0.36489256544752713"
"706","209067.0","0.0911772257529571","201253.0","0.2749931011770609"
"707","9711200.0","0.11061419153930692","9906064.0","0.10513898997290791"
"708","209225.0","0.1765413280091962","208114.0","0.17791129853429483"
"709","9905111.0","0.35634846089383493","9905226.0","0.02690713890758229"
"710","9507010.0","0.2590088832786636","9306028.0","0.1794145325388966"
"711","9310130.0","0.10045654376896455","9507010.0","0.14350669179990053"
"712","9607046.0","1.2083568461579544","9607046.0","0.9814540353720782"
"713","9905111.0","0.14903410611195236","9905111.0","0.09785392867383967"
"714","9906064.0","0.6059980880840297","9711200.0","0.2673169547137997"
"715","9906071.0","0.3974093366756463","9906071.0","0.4034902865379528"
"716","8044.0","0.19552276440591038","9805185.0","0.20552132351181082"
"717","110108.0","0.09742187462713653","112218.0","0.08861343763822728"
"718","9805185.0","0.1678606213233385","9303108.0","0.22266205812431708"
"719","110266.0","0.5403545724908849","9307062.0","1.1755900094974172"
"720","110113.0","0.055512638467581935","109162.0","0.5672279614287051"
"721","9605187.0","0.2090577565316947","9805185.0","0.15360455804762754"
"722","9906071.0","0.11849976109085347","9901031.0","0.2701467300846863"
"723","9905111.0","0.7171271596340281","9905226.0","0.026972997345251326"
"724","9906087.0","0.12873843430464457","9906087.0","0.03879831547839831"
"725","9711200.0","0.191672200221005","9906064.0","0.47354910689435387"
"726","9906087.0","0.039589626313915424","9906087.0","0.24412159479131806"
"727","9408099.0","0.20450207667386533","9407087.0","0.26447227243267085"
"728","9407087.0","0.13714115129248894","9408099.0","0.10915558117838399"
"729","9711200.0","0.8593115067412407","9906064.0","0.16327738240284592"
"730","9906064.0","0.05855730659189918","9711200.0","0.10623183518876317"
"731","9906064.0","0.11211605373237121","9711200.0","0.11732179959300218"
"732","9906064.0","0.5689411996160113","9906064.0","0.21765868373833763"
"733","10069.0","0.12857897408287924","109174.0","0.18328247307914516"
"734","9810070.0","4.063542287268027","108205.0","0.16405454142508188"
"735","9711200.0","0.10071576749078953","9906064.0","0.09354012389888869"
"736","9810070.0","0.27605236029168184","108205.0","0.08358840314434943"
"737","108205.0","0.08330066065308435","9810070.0","0.2632091547233644"
"738","9502045.0","0.08438118265206322","9810070.0","0.19188955145026576"
"739","210298.0","0.6896832834117096","210298.0","0.41128417287089547"
"740","9810070.0","1.0495353227212072","9502045.0","0.19405395561633215"
"741","9810070.0","0.5457888841047174","9502045.0","0.1519761869782109"
"742","9810070.0","0.2701851976220522","108205.0","0.08410363456190731"
"743","9810070.0","0.36312495174209286","108205.0","0.09901547979696076"
"744","9609200.0","41.00402189434483","9604054.0","41.00402189434483"
"745","2098.0","0.24890538081989416","2098.0","0.1669491475605068"
"746","9810070.0","0.6329715415130087","2098.0","0.11255973279539098"
"747","210197.0","0.5999471475127743","9704026.0","0.5999471475127743"
"748","109162.0","0.18214640683531563","109162.0","0.08806709057745218"
"749","9905111.0","0.3422868577820641","9905226.0","0.02752018479650474"
"750","9711200.0","0.6201309902287742","9906064.0","0.8271103812789719"
"751","9905111.0","0.5442319803673832","9905226.0","0.028917227163950197"
"752","9905111.0","0.07182838545175822","9905111.0","0.19138706214569384"
"753","9905111.0","0.13413055177182587","9905111.0","0.1098408150490638"
"754","9711200.0","1.9296688959483475","9711200.0","73.02620583346182"
"755","9711200.0","0.17956340651390637","9906064.0","0.17768151375153313"
"756","9711200.0","0.0878303667781652","9906064.0","0.09146208146060396"
"757","9711200.0","0.1479230542800029","9906064.0","0.20766480395728304"
"758","9708097.0","0.6524058347193478","2017.0","0.3948217931765869"
"759","7023.0","0.7110296296684931","5241.0","0.344119635979073"
"760","210312.0","0.7800592742619002","9709133.0","3.546679550338378"
"761","9709095.0","0.6246865367848449","9709134.0","0.6246865367848449"
"762","7033.0","1.2269074242940097","9810182.0","1.2269074242940095"
"763","9906064.0","0.07815783843624317","9711200.0","0.0902529609145265"
"764","9801192.0","0.3833501153583035","9710025.0","0.2798761038362137"
"765","9306117.0","0.14806015618327867","9406212.0","0.12183027768908267"
"766","9801192.0","0.3076866824139029","9801192.0","0.23457198152410136"
"767","9711200.0","0.2615294251665125","9906064.0","0.208483727946042"
"768","9711200.0","0.18753419313472755","9906064.0","0.1548117494780521"
"769","9706198.0","0.7351722691214273","9509003.0","0.5436930126884301"
"770","9603185.0","1.6494137689171742","9906170.0","0.38368921628061203"
"771","9510085.0","1.9541628133017719","9507134.0","1.9541628133017717"
"772","9906064.0","0.0849069866061348","9711200.0","0.09018770788533863"
"773","9905111.0","0.15275853785069998","9905111.0","0.09208050484313893"
"774","9909177.0","21.526320264698526","3245.0","21.526320264698526"
"775","9402008.0","0.32423700152058804","9704056.0","0.25945250125659103"
"776","11072.0","0.3739584198468428","101035.0","0.36266654121849645"
"777","9401059.0","0.44380874319789787","9303012.0","0.14799818842105888"
"778","9904199.0","0.15785701326618914","9910190.0","0.2540984822593018"
"779","9904199.0","0.26661824556853736","9910190.0","0.8175143248115414"
"780","9904199.0","0.6224253869865866","9904199.0","1.2554586840558821"
"781","9910190.0","0.1923788900433631","9904199.0","0.1398538888245796"
"782","9904199.0","0.15840437171118688","9910190.0","0.23177129071832356"
"783","9904199.0","0.16264662579259134","9910190.0","0.23771621471080928"
"784","9904199.0","0.7882796429806421","9904199.0","0.8669935886358974"
"785","4081.0","0.3175237382430823","4119.0","1.1110242202718903"
"786","9711200.0","0.08209967170998791","9906064.0","0.07680078782327389"
"787","301217.0","0.29918209901212456","302150.0","0.21125877764228226"
"788","9906064.0","0.605507171858722","9711200.0","0.9526106205324774"
"789","9711200.0","0.32979939225883176","9906064.0","0.25873913783977465"
"790","9905111.0","0.44228871669622216","9906087.0","0.028578149833817325"
"791","9906064.0","0.10898282563292808","9711200.0","0.11397254219310075"
"792","9711200.0","0.2152205996309926","9906064.0","0.2171977164681632"
"793","9906064.0","0.08986764576423832","9711200.0","0.09698160757391512"
"794","9711200.0","0.10145406748610074","9906064.0","0.09426843089709613"
"795","9905111.0","0.08916393290032903","9905111.0","0.1847178608996473"
"796","9711200.0","10.521310563395541","9906064.0","1.522486938516842"
"797","205048.0","0.07328679260365442","205048.0","0.1208411921089121"
"798","9806027.0","0.22486890397217887","9806027.0","0.2563783782948745"
"799","9507126.0","0.6439404020508368","9305155.0","0.3917054421483363"
"800","9206059.0","0.9973393015901603","9207012.0","0.9973393015901603"
"801","9707153.0","0.3630166848262916","9706190.0","0.24821836156741414"
"802","9906064.0","0.07913582645893337","9711200.0","0.09143677194142455"
"803","9905111.0","0.20230803630886837","9905111.0","0.06652760689372032"
"804","9906087.0","0.20331009035452857","9906087.0","0.03803075508594835"
"805","1117.0","0.9238546438371289","9606114.0","0.9238546438371289"
"806","9908142.0","0.5596119724612475","9611233.0","0.035869600307445876"
"807","9412220.0","0.8052903359177014","9304157.0","0.3084717299126909"
"808","109162.0","0.10502372986053152","109162.0","0.1870742649941412"
"809","109162.0","0.14498450076447766","109162.0","0.14060364676203138"
"810","201070.0","0.04936848639337579","109162.0","0.2994361508477105"
"811","9905226.0","0.04256884652525713","9905226.0","0.033600916010986144"
"812","9905111.0","0.2929399431281098","9905111.0","0.0340599983656939"
"813","9905111.0","0.28107819310443544","9905111.0","0.047675294462323"
"814","9510038.0","0.35555388292653933","9510038.0","0.5146923734041222"
"815","109162.0","1.500485440934966","110113.0","0.07182140155796837"
"816","9711200.0","0.15707704274671408","9906064.0","0.1533229710483908"
"817","112218.0","0.09769764962554082","110007.0","0.1138967591001492"
"818","9912012.0","0.07440272484701493","9912018.0","0.22200106678576234"
"819","5040.0","0.0999708286975251","5204.0","0.2916019944627616"
"820","5204.0","0.8669317845609186","5040.0","0.1547206036032532"
"821","9905111.0","0.43997922264599093","9906087.0","0.028562518303855818"
"822","9905226.0","0.03282138094108263","9905226.0","0.0708952008022959"
"823","111212.0","0.09785864320060456","111212.0","0.1620252880075988"
"824","110108.0","0.08734249077328862","112218.0","0.08536752798716508"
"825","9906087.0","0.08176141592913723","9906087.0","0.04024477735984547"
"826","112218.0","0.1998093560102474","110007.0","0.3018073831926222"
"827","112218.0","0.1524205202836655","110007.0","0.19728164057637906"
"828","9711200.0","0.2630699403115657","9906064.0","0.21253023412628397"
"829","109162.0","0.21349152217925987","109162.0","0.050218573029223286"
"830","9906087.0","0.02641168980321246","9905111.0","0.37296300333748794"
"831","9906064.0","0.34686365707624606","9711200.0","0.4628723074076139"
"832","103186.0","0.20049254487820165","103186.0","0.2089171708387163"
"833","109162.0","0.0795540399005195","109162.0","0.16421142047976886"
"834","112218.0","0.07166215842736501","110007.0","0.0745690196106908"
"835","9905111.0","6.901303818254331","9906087.0","0.029713128396046697"
"836","9905111.0","17.44578895153043","9906087.0","0.029841933089116864"
"837","9905226.0","0.027584636246732373","9905111.0","1.170502639782769"
"838","9906064.0","0.16721694346873156","9711200.0","0.17002969351556174"
"839","9906087.0","0.049928107177584904","9906087.0","0.03378179577192664"
"840","112178.0","0.06287873918085422","111180.0","0.11891018426009335"
"841","9905111.0","1.9767312217254478","9906087.0","0.029193753646840126"
"842","9905111.0","0.19209552852750783","9905111.0","0.07149707453669253"
"843","9711200.0","0.17503773089131083","9906064.0","0.14644857593019842"
"844","109162.0","0.5711286671224924","110113.0","0.0680089481517913"
"845","9610110.0","0.7569474867900461","9603093.0","0.7569474867900461"
"846","209155.0","0.05947231409421849","209225.0","0.0770072980391115"
"847","9711200.0","0.13332859778854597","9906064.0","0.2182030671106898"
"848","111246.0","0.986111953575463","111246.0","179.25139102458672"
"849","9711200.0","0.12776028144364476","9906064.0","0.12065553396779687"
"850","9509077.0","0.4580243647059716","9702009.0","0.8451013936401174"
"851","112218.0","0.1361608757710041","110007.0","0.11940035223209991"
"852","9905226.0","0.04862609876159454","9905226.0","0.03540808842295859"
"853","9905226.0","0.028277900578441297","9905111.0","0.4307815927768935"
"854","9905226.0","0.09836754031346698","9905226.0","0.03296029514014437"
"855","9711019.0","0.46113842334323374","9711019.0","0.3687957061753232"
"856","112045.0","0.14187942966166622","110007.0","0.2410597590929687"
"857","9902094.0","0.4539242554585933","9506215.0","0.4539242554585933"
"858","110113.0","0.43385223763263664","110113.0","0.07676486180744824"
"859","110113.0","0.05269196557713009","109162.0","0.478411583648951"
"860","107248.0","1.0787835311874174","9404097.0","1.0787835311874174"
"861","109162.0","1.6329646543343748","110113.0","0.0709971604103406"
"862","9805185.0","0.11065231545006404","9509007.0","0.12085514537002948"
"863","208114.0","0.2615277341115865","209225.0","0.2548854906572375"
"864","10148.0","0.22339295328438408","12023.0","0.5897253055456609"
"865","9810006.0","0.2375365222688663","1128.0","0.12198978055085306"
"866","9302112.0","0.9874186352168833","9505066.0","0.4968347472041934"
"867","9807236.0","0.9550991856775402","9709034.0","0.8539304776695726"
"868","109162.0","3.357110640812702","110113.0","0.07427460648394665"
"869","201142.0","0.264189041453167","106069.0","0.38999529189390336"
"870","109162.0","0.2926298203265815","110113.0","0.053365163757922905"
"871","9905111.0","0.09124950494006025","9905111.0","0.15455377083864688"
"872","9412213.0","0.11797590709214227","9506169.0","0.053940839216651916"
"873","1128.0","0.16462670134492619","9902011.0","0.22323096445845741"
"874","109162.0","0.07722943340283561","109162.0","0.20284406573016958"
"875","9902011.0","0.13581787949304536","9601123.0","0.09572461239748405"
"876","1128.0","0.14167200241770542","9902011.0","0.19814745413328577"
"877","106069.0","0.30515957244446607","201142.0","0.23083061174268873"
"878","9810026.0","0.13393772050729308","8071.0","0.16487238554711367"
"879","109162.0","0.19864586847799612","109162.0","0.07986211237423327"
"880","9910218.0","0.2502858955603621","8208.0","0.5095547923656734"
"881","9412062.0","0.25301230357258875","9606032.0","0.27811149695723825"
"882","9152.0","1.1409030872864512","9152.0","0.35607230413740193"
"883","9311103.0","0.14500033905237347","9311103.0","0.16635112687175183"
"884","9906064.0","0.10189767851380206","9711200.0","0.0965204447324816"
"885","9711200.0","0.22054629229071762","9906064.0","0.22240679445036485"
"886","7224.0","0.9603956392098906","4152.0","1.3857131743079363"
"887","9906064.0","0.5365387166388323","9711200.0","0.8468170350145808"
"888","9803131.0","0.1973645211606648","9803131.0","0.04975724646513224"
"889","9904044.0","0.5521143813068157","9904014.0","0.2465431891511315"
"890","211170.0","0.08678222083050753","207106.0","0.07584005282832486"
"891","9905111.0","0.20505720190498364","9905111.0","0.07779648467006531"
"892","204042.0","0.36378926605154277","101061.0","0.37400731837357654"
"893","112218.0","0.12913485773450284","110108.0","0.13143535449084986"
"894","204042.0","2.633270274084755","101061.0","1.3311806868489537"
"895","110007.0","0.27906979534890625","112045.0","0.1536305459048054"
"896","9604135.0","0.604293059392417","9304086.0","1.527122719820287"
"897","9410095.0","0.33132127282768853","9703168.0","0.30716956638043136"
"898","9411231.0","0.32535075476461","9806206.0","0.22557707944418465"
"899","2162.0","12.359629805134976","9611082.0","12.359629805134976"
"900","110113.0","0.091588787283475","110113.0","0.238584715208337"
"901","9910190.0","0.1481390672554854","9910190.0","0.1329598372087455"
"902","8044.0","0.7911531872900747","9805185.0","0.7396433015424909"
"903","9803131.0","0.24107769687942845","9803135.0","0.03749191420640212"
"904","204054.0","0.11619037379999025","204146.0","0.08129573613336562"
"905","3265.0","0.6691805141609143","101127.0","2.7550916533031433"
"906","9903168.0","0.825607825639712","9809052.0","1.8775241115304044"
"907","9711200.0","0.128253747309016","9906064.0","0.12326278752599681"
"908","203161.0","0.13045967786709498","203161.0","0.14918117538971398"
"909","9905111.0","6.4168085858929755","9906087.0","0.03711212820347199"
"910","201070.0","0.10065039329378078","201070.0","0.09591094682731659"
"911","9311037.0","0.3264583754382596","107193.0","0.15378197969049728"
"912","1146.0","0.6170685156554043","9906241.0","0.6170685156554043"
"913","112218.0","0.23681031066776054","110007.0","0.41133098452550737"
"914","9905111.0","0.7573300883315367","9906087.0","0.03488449403338041"
"915","109162.0","0.12863411739785735","109162.0","0.15776267135004438"
"916","9906087.0","0.17166888975990843","9906087.0","0.038361895395800254"
"917","111212.0","0.15137769041304594","111212.0","0.12423483952338489"
"918","9905111.0","0.12039924848400567","9905111.0","0.14196202409707695"
"919","9906087.0","0.03897096332397841","9906087.0","0.11848402528014446"
"920","9905111.0","0.0921333427247263","9905111.0","0.18393681130046435"
"921","9905111.0","0.745757695891628","9906087.0","0.03483633080444851"
"922","9908142.0","0.27443094087203673","9908142.0","0.04443661453517921"
"923","9905111.0","0.14578574051219453","9905111.0","0.1170575343649909"
"924","9906064.0","1.7069724880791104","9711200.0","0.2601623855877354"
"925","110113.0","0.04845520364242824","109162.0","0.2559474338449806"
"926","109162.0","0.198069484976817","109162.0","0.07776751521796622"
"927","9905111.0","0.08496110730338365","9905111.0","0.16799227714059745"
"928","9301060.0","0.15900035233049742","9904183.0","0.17245735654454478"
"929","2245.0","0.7297862410010209","12024.0","0.07404191154376077"
"930","1155.0","0.7005722243128697","1155.0","0.9154779337907869"
"931","9901031.0","0.19497014405802887","9701005.0","0.16829943006489648"
"932","9608181.0","0.6386939496986687","1156.0","0.3897579226530463"
"933","109162.0","0.26450885412978586","110113.0","0.05516585097200255"
"934","112045.0","0.0713309005445353","110007.0","0.08424658118841881"
"935","108177.0","0.4340759768094989","9504123.0","0.7670216478217612"
"936","10095.0","0.21415589664045387","9905206.0","0.35755585422709196"
"937","9605024.0","0.24555183764776276","9905206.0","0.46814976166606687"
"938","9912018.0","0.15217037737710876","9912012.0","0.06086938290483479"
"939","110113.0","0.06959667307929385","109162.0","4.382087132780797"
"940","109162.0","0.13768419630498685","109162.0","0.12004673443110715"
"941","110113.0","0.05229763554798401","109162.0","0.4051935771115217"
"942","110113.0","0.11229481337305951","110113.0","0.09373047841770868"
"943","9906087.0","0.058824906170547954","9906087.0","0.04325828306021653"
"944","9905226.0","0.1482154636877691","9905226.0","0.03239457166975022"
"945","110113.0","0.05573619861133312","109162.0","0.5557712705094242"
"946","9905111.0","0.4486310981871581","9905226.0","0.028396568619041284"
"947","9604027.0","1.3546047682170417","9609037.0","0.40756991759839883"
"948","112218.0","0.30793285021075734","110108.0","0.7568878845450587"
"949","9905111.0","0.07006644625393126","9905111.0","0.19491121948234474"
"950","9905111.0","0.21934941434440228","9905111.0","0.05911090445118847"
"951","109162.0","0.9033967722553387","110113.0","0.07160322650755362"
"952","9905226.0","0.027598425324146796","9905111.0","1.1862501498310094"
"953","9210150.0","0.2917687523484273","9206029.0","0.2921904083726223"
"954","109162.0","0.5353535558406001","110113.0","0.06600572346136947"
"955","9909033.0","2.0057165709409537","9809119.0","0.5125310622174172"
"956","9906064.0","0.14250467382703608","9711200.0","0.14686082294052302"
"957","9711200.0","0.49662153339586207","9906064.0","0.3581462602128896"
"958","9906064.0","0.21089246551291024","9711200.0","0.20950208097393158"
"959","9906064.0","0.1495647686398649","9711200.0","0.15354428144725227"
"960","110113.0","0.06343579271142757","109162.0","0.4254203995859694"
"961","5018.0","0.2915696509454973","6230.0","0.5530420943101642"
"962","110113.0","0.13866269554051938","110113.0","0.08972802288226074"
"963","110113.0","0.2189549683366423","110113.0","0.07985702529557256"
"964","5018.0","0.7415729337944938","5018.0","1.3109458783345982"
"965","109162.0","0.8866018471602071","110113.0","0.05902894003064834"
"966","109162.0","0.776046589471297","110113.0","0.061865045367377546"
"967","9704064.0","0.09728394539111508","9705159.0","0.07902224369914004"
"968","207117.0","0.14298623349392928","204061.0","0.12861842658278871"
"969","9711200.0","0.24649153188449563","9906064.0","0.2531690289014232"
"970","109162.0","1.8813955149834451","110113.0","0.07906841800294442"
"971","9805185.0","0.13488682848882214","8044.0","0.13466273955203117"
"972","9905111.0","0.18072209051084243","9905111.0","0.07753112388106989"
"973","9711200.0","0.2377379414251493","9906064.0","0.24192538774133915"
"974","9711200.0","0.074476812125154","9711200.0","0.07549882371050948"
"975","9711200.0","0.8056314938062008","9906064.0","1.2594260030413906"
"976","110113.0","0.08025497526550339","110113.0","0.4513724749167776"
"977","9411038.0","0.5195759056643015","9306010.0","0.5195759056643015"
"978","9711200.0","0.11057837411055707","9906064.0","0.09499570796813576"
"979","9905226.0","0.3515374098832217","9905226.0","0.0319147167924661"
"980","9905111.0","0.11925153271589667","9905111.0","0.12389853321633824"
"981","9906064.0","0.3176778733099406","9711200.0","0.4280594817226338"
"982","9711200.0","0.26383239530294045","9906064.0","0.2722206340669548"
"983","9711200.0","0.170279081970808","9906064.0","0.16647795639786883"
"984","9906064.0","0.238875102642859","9711200.0","0.2338477406265242"
"985","9906064.0","0.07826006784501104","9711200.0","0.08359041427309298"
"986","9906064.0","0.07370130469888352","9711200.0","0.07892516581060385"
"987","110113.0","0.0839940991048403","109162.0","13.657033179162111"
"988","9606165.0","0.041273097841253534","9606165.0","0.11469796459680723"
"989","9711200.0","0.38270238162968606","9906064.0","0.7397743527393238"
"990","9610207.0","0.5869125400383699","9709207.0","1.420794860470675"
"991","301217.0","0.14444343225604872","301217.0","0.15402058743065386"
"992","201253.0","0.20680286861834016","9912271.0","0.16868758032871414"
"993","9901099.0","0.18643488180083553","9904044.0","0.2557244010618304"
"994","109162.0","0.4561786104418524","201070.0","0.056516155334206876"
"995","9906087.0","0.03542790182848891","9905111.0","0.9821006197106839"
"996","9906087.0","0.09251111138538105","9906087.0","0.03969588779958563"
"997","9906087.0","0.056781615712230026","9906087.0","0.04387340378168621"
"998","105135.0","0.10532012794637897","12023.0","0.23792997591528578"
"999","110113.0","0.07475535547473679","109162.0","4.112668821386169"
"1000","109162.0","0.09220114295466385","109162.0","0.216436418722491"
"1001","8045.0","7.889492421766934","9810115.0","6.857817020136598"
"1002","9709039.0","0.4503371544282868","9709039.0","0.4549450237380377"
"1003","203073.0","0.3728801098767348","9803104.0","0.37288010987673476"
"1004","203161.0","0.20753996035959882","201173.0","0.1073166776028159"
"1005","110007.0","0.09345216075187364","112045.0","0.07253755159747152"
"1006","109162.0","0.12164238304776523","109162.0","0.14392395206114106"
"1007","9506120.0","1.3177168157067298","302185.0","1.3177168157067298"
"1008","9906120.0","0.390132104235383","9607115.0","0.3901321042353831"
"1009","109162.0","0.10306576860584966","109162.0","0.13491233444318887"
"1010","9312169.0","0.12659605476952845","9603011.0","0.07567868005756725"
"1011","1173.0","0.4292206988190626","208141.0","0.40988001799142076"
"1012","9912084.0","0.47494318030868576","105305.0","1.1779668393983718"
"1013","203056.0","0.23881639874920735","105305.0","0.3234294997033159"
"1014","1174.0","3.0737235787432855","9807191.0","2.7095340095913003"
"1015","9906064.0","0.2533743585328783","9711200.0","0.16691111303948858"
"1016","9804013.0","0.3815652558834548","6036.0","0.40270245449495523"
"1017","9905111.0","0.239090164322888","9905111.0","0.06239054952457852"
"1018","9608160.0","0.11806554349779237","107239.0","0.18521563510794206"
"1019","9908142.0","0.34408631993640926","9908142.0","0.03375307525523152"
"1020","9702117.0","0.22896441722821467","9904102.0","0.3391665979562966"
"1021","9909033.0","0.19923109679006976","9809119.0","0.18287950752065094"
"1022","9812172.0","0.03202558808794202","9908142.0","0.37292951761931153"
"1023","9705087.0","0.15461849285339557","9804132.0","0.6422482868085743"
"1024","5252.0","1.4898852965470786","9709115.0","1.4898852965470786"
"1025","9906064.0","0.2023556661132391","9711200.0","0.2034654465242451"
"1026","9905111.0","0.054245426268310915","9905111.0","0.2612337799958631"
"1027","9905111.0","0.1771206882662927","9905111.0","0.09393176584564554"
"1028","109162.0","0.0981455917186203","109162.0","0.14120992018358758"
"1029","9207054.0","0.5478506951376689","9707103.0","0.5478506951376689"
"1030","5204.0","0.10403367712647131","5204.0","0.11109333153735283"
"1031","9906064.0","0.0847483228237395","9711200.0","0.18366181543216753"
"1032","9807041.0","1.8292505916507613","9507139.0","1.829250591650761"
"1033","9905111.0","1.0483477527618028","9906087.0","0.035548266919491235"
"1034","112218.0","0.13890139755604167","110007.0","0.17273457101317394"
"1035","110007.0","0.09308241699559079","112045.0","0.07306647276946011"
"1036","208003.0","0.14081857479610593","208003.0","0.11446912953721156"
"1037","8188.0","0.07678126559363603","9909061.0","0.8806192361774433"
"1038","112045.0","0.35031191992263316","112045.0","5.070302336302331"
"1039","110007.0","0.18028258886493512","112045.0","0.11783055170214378"
"1040","112218.0","0.15187974347924174","110007.0","0.13062266190395203"
"1041","9210055.0","0.3114472173919957","9406028.0","0.8258886797748439"
"1042","9905111.0","0.20096567983152028","9905111.0","0.08227697432025231"
"1043","112223.0","0.2669786272527201","112045.0","0.15366767084015243"
"1044","9906087.0","0.03644664323688633","9905111.0","2.053101026677914"
"1045","9905226.0","0.02954140256859856","9905111.0","0.7213734399834973"
"1046","109097.0","0.2119126960651422","205025.0","0.3055768824951513"
"1047","9807002.0","5.0889934677019895","9506050.0","5.0889934677019895"
"1048","9612063.0","0.22401161299214106","9603101.0","0.3242254323767361"
"1049","9905111.0","0.062388931865431506","9905111.0","0.24033077566645228"
"1050","9905111.0","0.1263480803395685","9905111.0","0.1197960827725196"
"1051","203161.0","0.47495188883869655","201173.0","0.1585647667706799"
"1052","109162.0","1.9105859415919968","110113.0","0.07174922004819999"
"1053","9810006.0","0.19824526363914702","1128.0","0.10115637328154152"
"1054","9905226.0","0.04457023040771148","9905226.0","0.03844801112653324"
"1055","107030.0","0.6374533346167741","9906026.0","0.6374533346167741"
"1056","206082.0","1.0929640002154482","9603006.0","1.0929640002154482"
"1057","9905111.0","0.04680300505605325","9905111.0","0.2839460197736316"
"1058","109162.0","0.2053719585186953","109162.0","0.05188039480087897"
"1059","9906064.0","0.5794028468426083","9711200.0","0.45879366572441393"
"1060","110113.0","0.14457178551493394","110113.0","0.07743135286499678"
"1061","110113.0","0.07414101915542351","109162.0","2.4198802444012313"
"1062","9905226.0","0.05321193168336697","9905226.0","0.03395814008340369"
"1063","9912253.0","0.2783729477369811","9510111.0","0.33960209760403554"
"1064","9905111.0","0.9008219849348692","9905226.0","0.02993687992470354"
"1065","9905111.0","0.3091871773968491","9905111.0","0.03160627882700711"
"1066","2230.0","0.14596469731438988","2230.0","0.07804187288843442"
"1067","9905226.0","0.03596683169992812","9905226.0","0.05197879721973262"
"1068","9905111.0","0.205132042759426","9905111.0","0.06523039525111103"
"1069","111180.0","0.25113469256930965","112178.0","0.09467517179204127"
"1070","9707218.0","0.28174718749496225","9707218.0","0.2540403960542306"
"1071","102008.0","0.2980961837450768","9506175.0","0.4310458083190808"
"1072","1196.0","1.2654518950089821","1196.0","2.8835804505486062"
"1073","9905111.0","0.42207839887715715","9906087.0","0.03307633184067342"
"1074","9904124.0","0.14324273843621738","204168.0","0.3229704757593386"
"1075","109162.0","1.095033962001784","110113.0","0.06969909762445652"
"1076","110113.0","0.25285013638099524","110113.0","0.07818866433043672"
"1077","110279.0","0.3146117952704065","110279.0","0.42614074907702676"
"1078","9906087.0","0.0450331421132776","9906087.0","0.05382916424592078"
"1079","9901068.0","5.405969741009764","9509091.0","0.45766994905780595"
"1080","9904044.0","0.1598586052017634","9904014.0","0.10970069908566392"
"1081","9906087.0","0.04268793189228751","9906087.0","0.0611469455659671"
"1082","109162.0","0.11819171928436553","109162.0","0.14461077839358616"
"1083","7177.0","0.0837570162724808","7064.0","0.24161562692352173"
"1084","105223.0","0.5178176030566525","11005.0","0.5178176030566526"
"1085","9911220.0","0.9964962934365518","9410177.0","0.9964962934365518"
"1086","9905111.0","0.5663835964858022","9906087.0","0.03412710687294463"
"1087","104222.0","0.6730371669588162","9601147.0","2.0584516004424316"
"1088","9505166.0","0.5634274938214799","9706056.0","0.6024867693462629"
"1089","1210.0","0.868619363164478","9810246.0","0.8686193631644781"
"1090","9602024.0","0.2396306691531439","9609045.0","0.38646054465796503"
"1091","9906087.0","0.04367789963189626","9906087.0","0.057387014485781804"
"1092","110113.0","0.050633499008102135","109162.0","0.360734621410954"
"1093","9905111.0","0.7447114469726066","9906087.0","0.03483288479185239"
"1094","110113.0","0.12656495903266207","110113.0","0.09557676236985004"
"1095","9711200.0","0.2144930653984309","9906064.0","0.21412661079434436"
"1096","9906087.0","0.04415050730656967","9906087.0","0.055983411457736006"
"1097","112044.0","0.3447546074407229","112044.0","0.45597934470075463"
"1098","9601033.0","0.13078197315579637","9302090.0","0.4432298539688494"
"1099","9802150.0","0.27497913509448985","9802150.0","0.03397819953793914"
